 -1.1982819327  -0.1808198778   0.5298474951   1.6209728335  -1.8647569968  -0.7858463873  -0.9317990481   0.8194599030  -2.5066942660   0.3319124561   0.9961362268   0.1039734728  -1.0865572984   0.9651865588   1.0841268003   0.9265961907  -0.5568546169  -0.7991487808  -1.5024833310  -1.2732700217   1.0526707547  -1.2420072583  -1.2481739806   0.5669153684   0.2920315232  -0.9568507251  -0.2744752816  -0.0662124001  -1.5366876713  -0.4027308396   0.7919826399   0.8879660956   1.0373383755   0.3779452493  -0.3378039195   0.5275576557   1.8962303247   1.4993607846   1.5770948084  -0.3104202175 
 -0.4995042727   1.1308267287   0.1975623952   0.9488225878  -0.6995980757   0.0970626163   1.0041764406  -0.6076902858  -0.0579836068  -0.6980921325   0.9911592156   0.0139946408  -0.9420315632  -1.1889014102   1.6957723496  -0.6321804422   1.7818895120  -0.9593138332  -0.0723029055   0.8507171555   1.8156862573  -0.9443278411   0.3658999159   2.0685031626  -0.4662493877   0.0909662788  -1.5531048918   0.3067374936  -0.5004479653  -1.4210688821  -1.2701942750   0.5202394603  -0.8617340351  -0.1682241314  -1.6984795309   1.4334102134   0.2306521281  -0.2098158336   0.1601100193   0.6108907438 
 -0.8806865736  -2.4171898712   0.4410146295  -1.4837086612   1.6584419858  -0.8951676746   0.0424328671   1.8435030174   0.6704836678  -0.1858093627   0.0599653941  -1.7833632955   0.4148775850  -1.1772327418   0.8004509464  -0.7653049614  -0.9476114993  -0.2698496801  -0.2985555025   0.7238049489  -0.6915763839  -0.1330216290  -0.7997668629   0.2954712553   0.5459317418  -0.2228524857   0.9708880856   1.9341965675  -0.4561636293   0.2720110920   0.9233712942   1.0302583114  -1.4600668295  -0.5932374991  -0.9605726051   0.6503411479   0.1447822981  -0.9780125942  -1.1585212118  -0.4721898803 
 -0.1124809068   0.4920524813  -1.0971996867   0.6620460827   1.0056396879  -0.6728562257   0.3836544400  -0.7888299680   0.3295175132   0.1730033738   0.9217443000   0.6231131599   1.0807711503  -0.8262118503   1.5320328947  -0.0504745673  -0.7169542028  -0.7764617042   0.0246328945   1.7227111052  -0.5336800209  -0.3432749462   0.0854987626   1.1395879916   0.4476669449  -0.4037872079   0.5876672233  -0.1474508061  -0.0607059070  -1.1453906829  -0.1367739265   0.7271530432   1.1301793010   1.7418507009   0.9059586554   0.2988078248   1.1885926812  -0.8112997890  -0.3192850150   1.0558633728 
  0.1325275538  -0.8898962283   0.4234091505  -0.4296790239   0.0951292068  -1.1390421223   0.5360737963  -0.5028747488   1.5721310528  -0.4399679078  -0.2851935396   1.2199857317   1.4420117341  -1.2336361393   0.8465538845   1.2244070869   0.2802131126   2.0936791140   1.2141785029   1.0356918937   1.4489466976  -0.1882894057  -0.7393317635   0.5142795926  -0.4620041199   0.6551895582  -0.4075358606   0.5366571496   0.8001743068   0.1424075579   0.8877488120  -1.3309473013  -0.9385992592   0.3382538209   1.0030022896  -0.6461054083  -1.0467952694   1.0757996992  -0.4890898522   0.6662873324 
  0.3861561817   0.7951355430   1.7398531469  -0.5709459506  -0.2723815781   0.7003605588  -0.6448344299   0.8957726762  -1.2845356952   0.0600046158   0.4741246786   0.0113074770   0.1877696708  -0.5764124859   0.7730849824  -1.0116716778  -0.5444841840   2.5442859419   0.5902847611  -0.9272635448   1.6021413929   0.6540860338  -2.4748635196   0.3401385844  -0.0524297349  -0.6677825904   1.5610006791  -1.0002560186   0.1308479184   0.1896837154   0.2668332243   0.4667661525  -0.1502397680  -0.3066476088  -0.9412761040   0.2395668893   0.4846992783  -1.4517550554   0.5872442991  -0.4925119865 
 -0.7097043374   0.7130147615   0.0377318899  -0.4551532762   0.5488450761  -0.0339438315  -0.5479291038  -0.3614019344   0.6910539151  -1.2170065007  -1.4040977244  -0.4297739292  -2.1175357606   0.7212759071   0.5356258208   0.6116337490  -1.5470067638  -0.4342488166  -0.9948845913  -0.1394400972   0.3573284291  -0.0961362905  -0.0961013169  -0.3024721577  -1.0844710671   1.7749043268  -0.6445899262  -0.0171198399  -0.7976483890  -0.5991073230  -0.4409716296   0.9846265492   0.6004732403   1.4000672563  -0.3083320661  -0.4421274146   1.6067283805  -1.5684552610   1.1938006834   0.6675979286 
 -0.1212895338   0.4042580147   0.1088750651   1.9005151783   0.2196332687  -0.8355855919   0.5566838804   1.7823941773  -0.7208523163  -0.5527754739  -0.0206393373   1.2326804308   0.1549929125  -0.8838258159  -0.0103863776   0.3299478188  -1.5231764873   0.7868682173  -1.0570266095  -1.1031792069  -0.0956735161  -0.2381862879   1.7774558485  -0.4638567559   0.7658487968  -1.2470237988   0.3951882097  -1.0076176060  -1.1821792815  -0.2704411662  -1.5971375728   0.5651036307  -0.4819265354  -0.3216643175  -0.0304843225  -1.5642335129   0.2635525080  -0.2856538915   1.7531569193   1.9804804371 
  1.3713769834  -0.7196346229   1.0462030058   0.5230135842  -0.3610451665  -0.4904613050  -0.3028779965  -1.2507167456   1.2539919642   0.7844579927   0.1687134050  -0.0720450759  -0.3854286041  -0.1034040137   0.3856201799  -0.1359443939  -0.2515073536  -0.3763249816   1.4836054244   1.3842138735   0.4415224382  -0.4033984911  -1.0606624110   0.0700197521  -0.2051141714   0.0521896488  -2.4180812616   0.4088722361  -0.7150149873  -0.4670971484   1.0777292237  -0.9304448490  -0.9219471452  -0.9848664075   0.0411633033   0.4773611258   1.0807444476   0.6695774583   0.2949934999  -0.5432008534 
 -0.5011543482  -0.2809677626  -0.3347688812   0.8184055489   0.3042035093   0.5307571229  -0.0322141831  -0.0310150173   0.5724147107  -1.7311897181   0.3389842531   0.1542484265  -0.8875306563   0.1578931705  -0.2275992033  -0.1000362308   1.0340068965   1.2286236217   0.3442446038   1.0592765534   0.3100594233  -0.8542518862   0.1724349755   0.5026587271  -2.2060440078  -0.6233713646  -0.7278260229   0.7617766439   0.3729536897  -1.3888768946   0.2042426042   0.8402981689  -0.2961713545   0.8702013056  -2.0497513592   0.3638611051   0.0297924942  -0.1581354157   1.0505063760  -0.5841774661 
 -0.0638872359   0.2730073409  -0.6763180443   0.4433323046   1.1146119172  -0.3217321060  -0.7751146114  -0.4313358024  -0.8855538395   0.1543734362   1.8000817691  -0.3513096991  -0.1784744870   0.6818592378   1.3944984047  -1.3891060466   1.3393263852   1.7869706194  -0.1486336004  -0.5631720262  -1.9893346022   1.4672673261  -2.0468310270  -0.5719904996   2.4380718631  -0.8071593256   0.2522190103  -0.0683161135  -0.7692608993   0.0454231309  -0.1464308814   0.1127991579  -0.3657624372  -1.2166151811  -1.1418977056  -0.8063727873  -1.8697996818  -1.6581917427   1.6680232330   0.3945060083 
 -0.0130704392   0.3889669917   1.4772608255   0.3385537229   1.0038438050  -0.7354682870  -0.5070406270  -0.0862382871   0.2940801956  -0.9934709150  -0.7691420731   1.5595893803  -0.3010654497   1.7596355479  -0.7920147942   1.0373112366  -0.5661332836   1.1622307673  -1.8464405363   0.1479417498   0.6632934324  -0.9996027403   0.0464249449   0.7083939398   1.1892297582  -1.5218345108   0.9295325536   0.8731820923   1.7063739537  -0.6494206974   2.6392938821  -0.3548619899  -0.7299835883   0.0363226156   2.3657402773  -1.3828307515  -1.0559857198  -1.9442408360   0.8432401216   0.6916275423 
 -0.9828178789   0.4114518954   0.4239866639   0.4114180193   0.8779276798   0.9616104696  -0.7781125179  -0.2040562363  -0.7395748220  -0.1720372592  -1.1841774988  -0.4071735944   0.6795384526   1.0329030398  -1.0784010033  -2.0467892095  -0.4672042616   1.0860658980  -1.0191028150  -1.4927871602  -0.4993840527   0.6797917785   1.3119793126   0.1923291771  -2.0001198811   0.8528525457   0.0606747841  -1.7672898774  -0.5557331026   0.7276656700   1.3603588359  -2.2564142201   0.7522992930   0.0281669123   1.9607251310  -1.5132808281  -1.2714841561   0.2352371699   1.2058928584   0.1292649313 
 -0.2455777943  -0.6932002993   1.8986142241  -0.6172481052  -0.3816694050   0.3633384938  -0.0696008716   0.6611773632  -1.3753542163   0.9869247871   1.5754927524   2.3909008474   0.0556164154   0.9256775108  -0.0458651444  -1.9379493697   0.4600195884  -0.8890586332  -0.3320861815  -2.0393636351   0.9732198433  -0.7041624760  -0.6159567974  -1.0511112797  -0.6144980344  -0.2294033885  -0.6489487188   0.2872491321   2.0262452326  -2.3043658789  -0.6212265017  -0.5932694290   1.2447947832   0.9627276235  -0.8033417362   0.9461586829  -0.7276201810  -1.4221636621  -0.4433204523  -1.8963910896 
  0.8833287119   0.0686278722   1.1246470388   0.4484863812  -1.4522331745  -0.3741006857  -0.3916070444   0.6418632836  -0.0377790138   0.7252470927  -1.2119931798   0.9907802365  -0.3798113534  -0.8696543429   0.3531673733  -0.6157290885   1.3965734790   1.2304207933   0.6601128554   1.6994834912  -0.3811766799   0.3159347269  -0.1591104627   0.0750816108   1.6658831477   0.8405980501   0.0273027666  -2.1638135828  -0.9390334032  -0.3686056499  -0.6391626793   0.9328902059   0.1278152898  -0.0930906037  -0.2039649363  -0.5835063461   0.0433227617   0.0170797494   0.1876786276  -1.7049300716 
  0.5991271052   0.0425639939   0.5899166732  -1.0074682555   1.0400384320  -0.6310672878   0.6360439994   1.2250787519   0.5574996465  -1.5478312359  -0.0137541688  -1.2203125777  -0.9470536812  -0.0556742858  -0.4481305189   0.4089300377  -0.7411212533  -0.5210585148   1.5707799254   0.8606813268   0.1911331070   1.1734853139  -0.3303441750  -0.3430057029   1.4041930799   0.2319054614  -1.4887208063  -0.3806067484   0.7157689089   0.1037706395   1.3551406078   0.2749632450  -1.3616998182  -0.3236456480  -0.1629539874   1.6479224301  -0.8295445294   0.0226088542  -1.1109140715  -0.4184042836 
 -1.7376210745  -0.7147694388  -1.1865331818   0.5624432775  -0.9342399927  -1.7476716138   0.2802760109   0.3776781070   1.5945618483  -0.9344255590   0.1240276849  -0.9031713274   0.8152191637  -0.7376458826  -1.7538284114   0.1083939933  -0.2571981799  -0.2477273656  -1.2048350684   0.4389399811   1.0147049062  -0.0442947023  -0.7621628793  -1.1394315106   0.1160736539  -0.6544531986  -1.9479064865  -2.0432964891  -1.1661067937  -0.1551535027   0.3093380047  -1.5610151064  -0.0276320532   0.2175984056   1.0220717493   0.2095103404  -0.5818840106   0.1582389067   0.6785318605   1.5117470163 
 -0.6044818921   0.5450986535  -0.7721144248   0.4434296641   0.2612111510  -1.3716462865  -0.1767321709  -0.9869724799  -1.0370974038  -0.0102811691  -0.4316880426  -0.3833034828   1.3928743463   1.3726009407   0.2506574565   0.9515999714  -1.7194347566  -0.6710429551   1.2950825224   1.1091756882  -0.2112456316   0.5976379675  -0.7075682858   0.1132145291   0.4719831459   0.9594898764  -0.8620019473  -0.7124694010   0.0186905897  -0.2849449308  -0.0071345530  -0.9119133581   0.8501375528   0.9161532272  -0.4444899047   2.3600086253   0.4801444081   0.3361292552   0.5713467414  -0.9416889449 
 -1.2553044925   0.0723920818   0.9002487114  -0.3885232456   1.3581000142  -0.9998152951   0.1513916789  -0.7708539197   1.1047899214  -0.7219873533  -0.4157740739   2.3887140287  -1.5103084562  -0.6139043961  -0.7023737850   0.1810058573  -1.0906262312   1.5638145372  -1.5116691910  -0.1418218832   0.5702325038  -1.0172351959   3.0417822679   0.6787765570   0.0017584518   1.4280967302   0.5008485920  -1.4341411773  -0.6841588422   0.7683588182  -0.6136158835  -0.1139207169   0.7258209173  -1.6201609916  -0.7910103407   0.7157613799   0.0915836371  -0.9257398389   0.5359607614   0.3856407065 
  0.2801597237   0.4781003471  -0.0432512196   0.0132559947  -0.4837843912   1.4895203118   1.1931864458  -1.1969380064   0.2438813159  -0.0642312755  -0.5628114446  -0.7228742598   3.2714151462   0.6091559197  -0.3699342232  -1.2745961046  -0.0788144054   0.6852622561  -0.0745587766  -0.2245408620  -0.6851971912   0.4902579499   0.1467368834   0.4588736486  -0.9233588457   2.9470438171   0.2410343821   0.2410814282   0.5180348766   0.0913239090   0.4416353631  -1.0958274197  -1.2301528569   1.9791551946  -0.5812237254  -0.6215149507   0.6108343911   1.0911493344  -0.7048325714  -0.0711303559 
  0.7940132809   0.8263626497   0.9786379454  -0.4771265352  -1.1008079574   2.3358505377   0.1559971612   0.7521740118   0.0429110340  -0.1303382677  -0.3982878203  -0.2787278073  -2.0084878990   0.5821137332   0.5388531328   0.2252056762   0.2280946179   1.1235971086  -0.6835384228   1.8824961972  -0.2449466766  -0.5938090482  -2.1289239337   0.4493263007  -0.0930673473   0.7582079516  -0.1149882140  -0.1261713764  -1.2554544160   0.9127899942  -0.7468921768   1.9148978471  -2.6717185980   0.0540891022  -0.7386954985   1.0681541430  -0.1688904074   0.1980621946   0.2499368679  -0.9952232768 
 -0.7142421325  -1.5809128692  -0.0761405511  -0.2043964305  -1.1805024605  -0.5943714410  -0.0681361321  -1.2958106338  -1.2881048101  -0.6946039685  -0.8522655971   0.8788843510  -0.1082902609   0.2525200850  -0.2307647866  -1.0527298953   1.9010925747  -0.0779803374   1.5194660027   0.0564104629   0.7343757960   2.0509328615  -0.9725442776   0.2114085619  -1.7569516552  -0.5414638433   1.7283827211   1.1353823228   0.7070225874  -0.7931124782   0.1390134513  -0.8758744143   0.9784752817   0.2719541370   0.4687026102   0.3391199051   1.3537990393  -0.3777552480  -1.2063291510   1.6128068120 
 -0.5779962642  -1.3260335069  -1.1275606368  -0.1927919882  -1.4414238815  -0.9344582392  -0.4368116378  -0.2230790397  -0.6943359035  -0.7440423118  -0.2210977632   0.1417212257  -0.5909255769  -0.4082926756   0.3507829046   0.0851322440   0.1309538302   0.1428374795  -0.2220634824  -0.7112822252   0.2032799481  -0.8898433345   1.3433381978  -0.3422408917  -0.5219104271   0.9419616781   0.4674304526  -0.4600365673   0.9099812966  -0.1570987873   0.5375534908   0.2008193222  -0.1601529134  -1.6856253638  -0.1880104577   1.2872474000   0.7205081189   1.1410239838  -0.8317583073  -1.2228113058 
 -0.0761202350   1.3634233317   0.5011790852   0.4686460334  -1.2171579778  -0.7514230388  -0.9930567558   1.2849906003   0.7234848166   0.8325102646  -0.8705075858   0.9910349117   0.9344321630   0.0608324023   0.3632576788  -0.0098384372   0.7308403075  -0.2312955303  -0.9419302726  -0.7744052929  -1.2081260890  -0.6878533080   0.3854343278   0.8690484970   0.3672328814  -0.8188654456   0.4398887534   0.0106565923  -1.8211496961  -1.5695376663   0.9221604268   0.1886272272  -0.0638340188  -0.8827176919   0.6117234959   0.6941243221  -0.1468750276   0.2948037628  -2.0119687130  -1.1878332085 
  0.9041873126   0.9739956206   0.6376227998  -0.4852248246   0.0272431070  -1.5558014566  -1.2861079833  -1.9342458576   0.7236088565   0.3058105247   0.3224208919  -0.7959657219  -0.4113373942  -0.3414164493  -1.3273933086  -1.5835540441  -0.7976727833   1.3243453938   0.3635778132   1.8248286775  -1.3781785119   1.0288500877  -0.7824320819  -0.4947713961  -0.0956456545   0.2582377442  -0.0031899196   1.4522491384  -2.5122651175  -2.4777567001  -1.2872913944  -1.3827667054  -2.1305809375  -0.3716640999  -0.0851749501   0.2211720886  -1.6946689415  -0.5651861959  -0.9505156826  -1.6114794977 
  2.3686129080  -1.6014141682   0.9936183983  -1.8555913824   0.4464515423   0.8642234310  -0.9220207810  -1.8388110268  -0.2073649055   1.6020735702  -0.1535618975  -0.6905448158  -0.7561639737  -0.0058124564   0.1027990574   0.8682189019   1.2883228435  -0.6724524254  -0.1369612572  -0.6943259409  -0.4796434392   0.2978351702   0.7687849389  -0.4192706135  -0.6869158800  -1.0656862457  -0.3024535345  -1.5272231207   0.1798003103   0.1342523180   0.0026680465   1.0018592063   0.1820221059  -1.2483651585  -0.6829893816   0.4435325787   1.5682753945  -0.4474009619   0.1665178865  -1.0459866146 
 -0.2665818561   0.0024967271  -0.2371600075  -0.9806872960  -0.5800784498   0.2583193783  -0.9544510827  -0.3412150962  -1.2725634459  -0.6845264131   0.6632805179  -0.9094510142   1.4838164537  -0.2157247897   0.4423317419   0.1039052315  -0.1660285256   0.1132100225  -1.5413168299  -0.7268314587   0.5600174441  -0.4181921518   1.1534596341  -0.7787669642   0.4238948736   0.7009197805   0.1142247818   0.3985959361  -0.8084128564  -0.4798486096   2.0434769783  -0.6968688946   1.2460611105   0.1340312149  -1.2107046397   0.4978767367  -0.4394946649  -0.6440698719   0.0048683078  -0.7819391335 
 -1.3806763020   0.7830850760  -1.0738219184   0.2748850955   0.3755702965  -0.3884882245   0.8980722118   1.7267119497   0.1557942056   0.4932413802  -0.2919256460   0.6851295188   0.6542353060  -1.8723791804   0.6407800174   1.1451772682   0.5680238201  -0.2291644284   0.1053977021   0.1190619593  -1.1467683263  -0.4938078974  -1.6097182106  -0.7683157034   1.1921168640  -0.9170965338   1.2237398423   0.1336601209  -1.5348797193  -0.2759964814  -0.9028285883  -0.3748005852   1.4982114770  -0.3548646485   1.1433417747   1.5691849741  -0.8942734747  -1.8260104827  -0.2258392141   1.8916990741 
  0.1220926873   0.4143242950   0.0209807946   0.1537322617   0.9494035190  -0.5437210854  -0.7582566139   0.1515004560  -1.5804138472   1.5636097309  -0.3593084344   0.7895804894  -0.2096469539   0.1352825390  -1.4481282796   0.3913149657   0.7265559408  -0.1069326514   0.1345117486  -1.5162329667  -0.2508270398   0.5542642621   0.1929045832  -1.9532028397  -0.4467275744   0.5393030039   0.8898621481   0.2955692793   0.1354711687  -0.2303873375  -0.5954326843   1.0743507679   2.0957957518   1.5169314868  -0.3794449262   0.1036091014  -1.1714931145   1.2664066033   0.2638384381  -0.3658907068 
 -1.6276162083   1.2084256885  -0.7433262976  -1.1374119062  -0.4540413842  -1.3714506773   2.1509899758  -1.3227934741   0.3925975239   1.1155263227   0.0392242744  -0.4788476696  -1.5485103871  -0.5431631627   0.2045406398  -1.1659197241  -1.2160188120  -0.7456369797   0.8998372611  -0.2164279027  -0.6907217942  -1.4031852045   1.0243349582  -0.7129874698  -1.4775442641  -0.9692478945  -0.6269012328  -0.2023843451   0.8811290026   0.1793288171  -0.0513605506  -1.1468608746   0.6812933321  -1.1751416891   0.3756446549   1.1480230745  -1.6844785826  -0.6173383666  -0.3940295895  -0.3848141424 
  0.9222424007   1.8304857261  -0.6445538513  -0.3128043620  -0.5214423352  -1.4868240003   0.6263247552  -0.4230666879   2.0181034864  -2.3282653969  -1.3293438141  -0.1808372870   0.3268576531  -1.0014443996   1.8927206313   1.2082405544   2.3499570585   0.9880776266   0.2790266903  -1.2322136255  -1.4311924071  -0.4211273785  -0.0477498752   1.0420472191   0.4632044252  -0.7704147457   0.4258255652  -1.5690123375   0.5063143284   0.4599393093  -0.1302879440   0.2253571335   1.2495733908  -0.5147445176  -0.1800518948   2.2260075462  -0.2958489981   0.7140265430  -0.3140387408   0.2554141398 
  0.1885351829   0.6228622672  -0.0520234520  -0.4842595379  -1.6059127323  -1.1201421599   0.3420456199  -1.2566006206   0.4492466955  -0.7810933046   0.7624825926   0.1517384920  -0.2176971159  -0.3912741637   0.4015599626   0.2650288071   0.7935223907  -1.3468177539  -0.2328754295  -1.2623092420   0.0999844342   1.8923209990   0.7161130692  -1.0959848882  -0.4551468805  -0.3278413300   0.2893019461   2.3055641267  -0.1444253918   1.2341676983  -1.2438014352   1.4130369162  -0.0645945313  -1.0895172914  -0.4990967538  -1.0490228599   1.9373609692  -0.9274792509  -1.2611228619   0.3508099352 
  0.3268803662   1.0153811595  -1.1903091251   0.1516379739   0.0638124157  -1.2830583127   0.4852519022  -0.9403426130   0.4382648664   0.2695503018   0.7680080274   1.0782782666   1.4548387368   0.0145345751   0.6054953025  -1.4430578262   1.0783889314  -0.3035066045  -0.3687008044   0.4222427720   1.2083885704   0.6765206715  -0.8976843108   1.0010467636  -0.4706219223  -1.1164206178   0.1828632917  -0.8041803554   0.5849447618   0.6638802998  -0.1543237404  -0.0961520706  -0.8096084872   0.7395233636  -1.7239928465   1.4664730483  -1.4377688511   0.7579872926  -0.0277542124  -0.8315260490 
  0.4067585358   0.7583777582   0.8078036539  -0.2458272966  -0.1590281769   0.6040519246   0.4281326005   0.3973738264   0.6602991688   0.0379836029  -0.4084400326   0.3808552094   0.6195516823   1.0406799790   1.2519740224   1.1797912994  -1.7403756581  -0.7140477552  -0.5503453917  -0.2959370962   0.6128486412  -0.7353111542  -0.5901723789   0.6575496779  -1.0632855522   0.1646037323  -0.6138975971   1.3947922578   1.0978691061   1.0580560642  -0.0957243865  -0.1334908406   0.9879031081  -0.2340220279   0.7825017433   1.4217197705   1.5755456778   1.2213426520   0.5407868825   0.6097732759 
  0.0486558346  -1.0786810950   0.5130514665   0.1682370833  -0.4902322525  -0.6822115382   2.2681199410  -0.4347301043   0.7193042663  -2.2094646793  -0.0020940141  -0.4343032116   0.7009118354  -0.2897817437   1.4947131210   0.1854975289   0.2545079455   0.3993806268  -0.5226379644  -0.3191442021   0.7416191188   0.4426926305  -1.4955848414  -0.3169377455   1.2774415935   0.0907823889   0.2348264557   1.5587932193   1.9336381644   1.8272867787   1.5711267728   0.7375224343  -0.7453777740   1.5064734811   0.8084289709   0.5416894554  -1.0993457454  -0.0802360297  -0.4425662493  -0.7947126132 
 -0.0301985748   1.3379324037  -0.9229840490   0.7290538149  -0.4045082500   1.8937476087  -0.8848611558   0.5274637195   0.4470044187  -0.6297699885  -0.1557291659  -0.5156723529   0.5354936125  -0.3262286601   2.6271279420  -0.9851232246   0.0364355551  -1.1889103337  -1.3970399474  -0.5967932737   1.9451579401   1.4005131798   1.1860070485  -0.6320473197  -0.7609358660  -1.0759912450  -0.8252021172  -0.0630181168  -1.5551472736  -0.5258647335  -0.9769975412  -0.2215691489   0.3352764156  -0.8301898206  -0.1736142521  -0.4304187688   0.7387297001   0.3875695763   0.7538810014  -0.5186628480 
